pagePath,screenPageViews,activeUsers,averageSessionDuration,engagementRate
/,1520,702,63.387435647272724,0.52
/search,755,96,125.77892160526316,0.956140350877193
/blog,374,187,59.125104210526324,0.37320574162679426
/ranking,331,133,52.733104822695033,0.60992907801418439
/ranking/travel-participation-rate-overnight,329,258,99.266063969811313,0.539622641509434
/areas,328,185,14.511550445026177,0.4293193717277487
/themes,277,68,68.68993365882352,0.96470588235294119
/ranking/annual-sunshine-duration,270,168,262.36996095698925,0.77956989247311825
/blog/noodle-consumption-prefecture-character,240,205,95.75098706578946,0.39035087719298245
/category/economy,225,48,106.10007088461538,0.82692307692307687
/ranking/convenience-store-count-commercial,199,95,176.11231948507461,0.63432835820895528
/ranking/total-population,198,144,10.410589230263158,0.25
/blog/health-life-expectancy-structure,181,152,108.21603501197605,0.69461077844311381
/blog/household-spending-prefecture-gap,176,106,114.32193921487602,0.71074380165289253
/ranking/public-phone-count,149,108,207.68674545217391,0.70434782608695656
/themes/population-dynamics,143,53,60.56686789705882,0.58823529411764708
/ranking/beef-consumption-quantity,135,43,209.74008429508197,0.639344262295082
/blog/farmland-crisis-abandoned-land,133,91,149.37568329166663,0.54166666666666663
/blog/convenience-store-density-map,129,105,126.03879556410256,0.70085470085470081
/areas/01000,124,116,1.2655300775862068,0.051724137931034482
/ranking/real-disposable-income,115,77,132.76851762921351,0.6292134831460674
/ranking/icecream-consumption-expenditure,111,34,228.21174185000004,0.625
/ranking/coffee-consumption-quantity,107,34,130.19706514634146,0.73170731707317072
/ranking/total-fertility-rate,107,57,108.10831594117647,0.67647058823529416
/ranking/annual-clear-days,106,71,44.705814712328774,0.84931506849315064
/blog/livable-prefecture-composite-ranking,104,83,167.61490306521739,0.84782608695652173
/ranking/fiscal-strength-index-prefecture,102,46,52.990061653061225,0.87755102040816324
/blog/sports-urban-paradox,101,48,155.89957278260869,0.53623188405797106
/ranking/future-population-change-rate-2050,100,41,44.442818627906973,1
/category/population/compare,97,69,15.249922971014495,0.17391304347826086
/category/commercial,95,25,120.38668892857143,0.9285714285714286
/ranking/pork-consumption-quantity,95,34,201.63591536956523,0.717391304347826
/blog/local-government-debt-burden,92,62,137.78556260869567,0.75362318840579712
/category/population,92,27,80.934607333333332,1
/ranking/car-purchase-consumption-expenditure,91,3,1679.7060810000003,0.8
/gis-cross/migration-flow,90,55,75.706690431034488,0.48275862068965519
/ranking/consumption-expenditure-multi-person-households-per-month,88,47,66.9755885490196,0.84313725490196079
/ranking/other-liquor-consumption-expenditure,88,1,992.94687,1
/blog/semiconductor-electronics-regional-map,87,50,208.79737812903227,0.74193548387096775
/compare/landweather,85,61,13.666249934426229,0.24590163934426229
/blog/marriage-unmarried-crisis,84,47,226.23167366037737,0.77358490566037741
/blog/suicide-rate-aging-nexus,80,55,193.85552732812502,0.703125
/ranking/natto-consumption-expenditure,80,42,77.17465389583333,0.52083333333333337
/category/tourism,79,15,76.607501666666664,1
/ranking/agricultural-output,79,28,150.55779358064515,0.83870967741935487
/ranking/annual-precipitation,79,49,300.50566787931035,0.67241379310344829
/ranking/tomato-consumption-quantity,79,14,581.88374585185181,0.77777777777777779
/ranking/tuna-consumption-quantity,76,35,149.77834027027029,0.7567567567567568
/blog/fiscal-self-reliance-gap,75,38,175.0709499047619,0.88095238095238093
/blog/foreign-residents-diversity-map,75,54,196.44526670000002,0.61428571428571432
/category/landweather,75,20,87.83475835,0.95
/ranking/shumai-consumption-expenditure,75,7,210.07263514285714,0.5714285714285714
/ranking/pickled-plum-consumption-quantity,74,21,209.12452790476189,0.95238095238095233
/blog/temperature-extremes-map,73,54,91.23131945901639,0.73770491803278693
/blog/childcare-friendly-prefecture-ranking,71,50,195.87518477358489,0.69811320754716977
/ranking/pasta-consumption-quantity,71,21,216.50230568181817,0.59090909090909094
/themes/tourism,71,23,89.928305999999992,0.85185185185185186
/areas/01000/population,70,70,0.92876298571428562,0
/ranking/cup-noodles-consumption-quantity,68,31,179.83831639473684,0.631578947368421
/ranking/mayonnaise-consumption-expenditure,68,56,73.754870864406783,0.4576271186440678
/ranking/fresh-udon-soba-consumption-quantity,66,46,40.7987111632653,0.73469387755102045
