pagePath,screenPageViews,activeUsers,averageSessionDuration,engagementRate
/,1090,484,74.744011541592911,0.58230088495575216
/search,585,82,165.91895516666668,0.9375
/ranking/travel-participation-rate-overnight,416,335,86.493122194285718,0.51428571428571423
/ranking,334,124,39.19548236153846,0.75384615384615383
/ranking/annual-sunshine-duration,283,202,122.61604970925112,0.69162995594713661
/blog/noodle-consumption-prefecture-character,282,235,69.235415562992131,0.515748031496063
/blog,277,87,64.225607368421052,0.71578947368421053
/blog/household-spending-prefecture-gap,261,151,153.46034734117646,0.70588235294117652
/ranking/icecream-consumption-expenditure,251,72,148.01695297674419,0.63953488372093026
/ranking/convenience-store-count-commercial,226,108,194.78953533766233,0.53246753246753242
/themes,213,58,39.776419261538457,0.83076923076923082
/ranking/coffee-shop-consumption-expenditure,205,10,427.16455363157894,0.68421052631578949
/blog/convenience-store-density-map,198,145,201.26729829943505,0.59887005649717517
/blog/farmland-crisis-abandoned-land,177,125,118.00740356578947,0.57894736842105265
/category/economy,164,40,156.32395629166669,0.875
/blog/livable-prefecture-composite-ranking,153,117,106.36576134558824,0.72058823529411764
/blog/health-life-expectancy-structure,152,121,201.47126149275363,0.76086956521739135
/areas,150,67,14.651463130434783,0.59420289855072461
/blog/annual-precipitation-rainy-season-gap,146,113,107.60002313821138,0.67479674796747968
/ranking/total-population,141,106,18.571790240740743,0.19444444444444445
/ranking/annual-precipitation,132,68,211.04635869863012,0.71232876712328763
/blog/childcare-friendly-prefecture-ranking,127,89,179.37819532978722,0.68085106382978722
/themes/population-dynamics,124,50,99.630325789473687,0.50877192982456143
/blog/suicide-rate-aging-nexus,118,81,180.16644458762889,0.58762886597938147
/blog/aging-solo-living-crisis,116,84,143.47635141836733,0.6428571428571429
/ranking/consumption-expenditure-multi-person-households-per-month,111,56,141.3160766724138,0.86206896551724133
/blog/sports-urban-paradox,109,63,174.30567161904762,0.54761904761904767
/blog/local-government-debt-burden,103,78,90.216597277108434,0.72289156626506024
/blog/automotive-industry-transformation-map,101,71,71.790286556701034,0.53608247422680411
/ranking/natto-consumption-expenditure,101,59,138.03830710526316,0.56578947368421051
/ranking/tuna-consumption-quantity,99,43,92.234477111111119,0.71111111111111114
/blog/alcohol-prefecture-map,97,74,201.1754168023256,0.73255813953488369
/ranking/chicken-consumption-quantity,94,39,162.03837593478261,0.782608695652174
/ranking/pork-consumption-quantity,94,77,61.7082322,0.4875
/themes/local-finance,92,24,64.150504384615388,0.61538461538461542
/blog/household-solo-vs-dualincome,91,63,263.34616276388886,0.75
/ranking/cake-consumption-expenditure,90,40,117.3772498409091,0.72727272727272729
/blog/engel-coefficient-prefecture-ranking,85,60,208.59719859375,0.71875
/ranking/tomato-consumption-quantity,82,11,921.48431360714278,0.8214285714285714
/category/educationsports,81,17,154.48437411111112,0.88888888888888884
/ranking/real-disposable-income,79,58,87.7469891,0.55714285714285716
/ranking/gasoline-consumption-quantity,78,16,139.1056769,0.75
/ranking/vacant-housing-rate,75,61,146.49761991549295,0.56338028169014087
/areas/01000,74,56,5.6454313392857145,0.14285714285714285
/ranking/cup-noodles-consumption-quantity,73,25,213.47847171428572,0.62857142857142856
/ranking/manufacturing-shipment-amount,72,32,112.23196055555555,0.72222222222222221
/ranking/university-count-per-100k,72,19,161.22294268181815,0.63636363636363635
/ranking/beef-consumption-quantity,69,40,123.34855554716981,0.660377358490566
/ranking/pasta-consumption-quantity,69,31,142.11773259999998,0.48571428571428571
/blog/semiconductor-electronics-regional-map,67,47,139.85630907407406,0.68518518518518523
/category/population,65,34,13.942203186046511,0.44186046511627908
/ranking/cheese-consumption-quantity,65,10,341.9916859090909,0.81818181818181823
/ranking/total-fertility-rate,65,30,99.8900445116279,0.65116279069767447
/blog/food-spending-pattern,64,38,201.06176541666665,0.6875
/category/landweather,63,18,171.7619151,0.95
/ranking/mayonnaise-consumption-expenditure,63,56,91.805120672131153,0.50819672131147542
/ranking/sports-annual-participation-rate-10plus,63,18,189.81904038235297,0.58823529411764708
/ranking/annual-clear-days,62,47,106.4313395,0.78
/ranking/fresh-udon-soba-consumption-quantity,59,27,114.953774625,0.8125
/ranking/sports-spectating-consumption-expenditure,59,32,251.84838109090907,0.66666666666666663
/ranking/food-expenditure-ratio-multi-person-households,57,21,145.03438444,0.88
/ranking/garbage-total-output,57,20,323.01803839473683,0.81578947368421051
/blog/marriage-unmarried-crisis,56,31,170.25658580555557,0.83333333333333337
/ranking/agricultural-output,53,24,109.61222280769231,0.65384615384615385
/ranking/white-bread-consumption-quantity,53,19,207.48544217391301,0.52173913043478259
/category/tourism,52,15,96.421648133333335,1
/ranking/drinking-out-consumption-expenditure,52,4,363.74149628571428,0.7142857142857143
/category/commercial,50,15,127.66935770588236,0.94117647058823528
/ranking/coffee-consumption-quantity,50,27,165.79137416666669,0.6333333333333333
/blog/renewable-energy-regional-gap,49,32,210.34826329545456,0.70454545454545459
/ranking/annual-precipitation-days,49,26,167.47098778125,0.71875
/ranking/owner-occupied-housing-ratio,47,32,245.32424763157897,0.73684210526315785
/ranking/dual-income-household-ratio,46,24,74.57499846875,0.65625
/areas/02000,45,5,115.126344,0.66666666666666663
/ranking/cut-flowers-consumption-expenditure,45,13,349.395634625,0.75
/ranking/fiscal-strength-index-prefecture,45,30,128.2558701875,0.8125
/themes/fishery-marine,45,21,915.33828129411756,0.47058823529411764
/blog/estat-7-techniques-from-unusable-to-usable,44,33,100.74860943902439,0.56097560975609762
/ranking/railway-station-count,44,18,469.94944326086954,0.69565217391304346
/about,43,21,89.072006931034466,0.75862068965517238
/blog/sixth-industry-direct-sales,42,22,57.807649399999995,0.56666666666666665
/areas/20000,41,6,41.224418,0.8571428571428571
/ranking/avg-salary-police-prefecture,41,9,78.778564555555548,0.55555555555555558
/ranking/furikake-consumption-expenditure,41,11,131.17458569230769,0.84615384615384615
/ranking/future-population-change-rate-2050,41,20,48.948014428571426,0.90476190476190477
/blog/education-expenses-gap,40,29,225.83467063636365,0.84848484848484851
/category/population/compare,40,32,23.642277545454544,0.15151515151515152
/themes/healthcare,40,16,19.9152265,0.5
/blog/working-hours-overtime-gap,39,24,257.10951858620689,0.72413793103448276
/ranking/tofu-consumption-quantity,39,12,190.3781712666667,0.66666666666666663
/blog/chicken-consumption-prefecture-gap,38,28,157.88431651515151,0.696969696969697
/blog/sunshine-pacific-vs-nihonkai,38,31,108.59799291891892,0.56756756756756754
/ranking/railway-passengers,38,11,197.82591078571429,0.6428571428571429
/themes/climate,38,22,81.3159992,0.64
/ranking/flounder-consumption-quantity,37,2,1577.3885045,1
/themes/consumer-prices,37,19,40.225734772727272,0.81818181818181823
/blog/foreign-residents-diversity-map,35,26,174.42081446666668,0.66666666666666663
/blog/prefectural-income-gdp-ranking,35,27,40.482983000000004,0.58620689655172409
/ranking/pork-consumption-expenditure,35,32,57.029741787878791,0.60606060606060608
/themes/tourism,35,16,22.09126115,0.6
/blog/water-sewage-crisis,34,28,145.8683732,0.76666666666666672
/ranking/shumai-consumption-expenditure,34,11,114.50274766666666,0.5
/themes/living-housing,34,14,16.615504,0.8571428571428571
/blog/bonito-catch-prefecture,33,30,106.80460603225806,0.64516129032258063
/blog/chicken-consumption-quantity,33,26,55.121011464285708,0.6428571428571429
/blog/precipitation-snow-regional-gap,33,29,37.579415354838709,0.54838709677419351
/ranking/total-overnight-guests-foreign,33,19,1228.7030157083334,0.66666666666666663
/themes/aging-society,33,18,97.766719181818189,0.5
/blog/household-structure-transformation,32,19,328.60170515,0.75
/blog/local-tax-revenue-gap,32,25,191.32248339999998,0.6
/ranking/road-length-per-km2,32,9,278.5484042,0.7
/blog/fresh-udon-soba-consumption-prefecture-gap,31,25,127.24566064285715,0.7142857142857143
/ranking/retail-store-count,31,20,30.61755708695652,0.43478260869565216
/blog/icecream-consumption-expenditure,30,15,340.08370827272728,0.63636363636363635
/blog/unmarried-rate-40years-crisis,30,23,68.802198866666672,0.53333333333333333
/ranking/childrens-socks-consumption-quantity,30,13,236.58971520000003,0.73333333333333328
/ranking/habitable-area,30,17,182.09106042105262,0.73684210526315785
/ranking/avg-height-high-school-2nd-male,29,25,86.765899370370363,0.51851851851851849
/ranking/childrens-socks-consumption-expenditure,29,16,146.62944723529409,0.88235294117647056
/ranking/chinese-noodles-consumption-quantity,29,3,559.96392166666669,0.66666666666666663
/ranking/cup-noodles-consumption-expenditure,29,15,171.1348508,0.8
/ranking/miso-consumption-quantity,29,15,212.48567466666668,0.61111111111111116
/ranking/resident-foreigner-population,29,25,106.81398971428573,0.5357142857142857
