url,verdict,coverageState,indexingState,robotsTxtState,lastCrawlTime,pageFetchState,googleCanonical,userCanonical,crawledAs,referringUrls
https://stats47.jp/ranking/natto-consumption-expenditure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-13T09:22:19Z,SUCCESSFUL,https://stats47.jp/ranking/natto-consumption-expenditure,,MOBILE,2
https://stats47.jp/ranking/avg-height-high-school-2nd-male,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-09T03:41:53Z,SUCCESSFUL,https://stats47.jp/ranking/avg-height-high-school-2nd-male,,MOBILE,4
https://stats47.jp/blog/avg-height-high-school-2nd-male,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-07T20:41:55Z,SUCCESSFUL,https://stats47.jp/blog/avg-height-high-school-2nd-male,https://stats47.jp/blog/avg-height-high-school-2nd-male,MOBILE,3
https://stats47.jp/blog/precipitation-snow-regional-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-12T16:04:53Z,SUCCESSFUL,https://stats47.jp/blog/precipitation-snow-regional-gap,https://stats47.jp/blog/precipitation-snow-regional-gap,MOBILE,1
https://stats47.jp/blog/local-government-debt-burden,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-07T19:16:16Z,SUCCESSFUL,https://stats47.jp/blog/local-government-debt-burden,https://stats47.jp/blog/local-government-debt-burden,MOBILE,1
https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-08T05:11:18Z,SUCCESSFUL,https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,MOBILE,2
https://stats47.jp/blog/bonito-catch-prefecture,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-09T03:32:30Z,SUCCESSFUL,https://stats47.jp/blog/bonito-catch-prefecture,https://stats47.jp/blog/bonito-catch-prefecture,MOBILE,1
https://stats47.jp/blog/convenience-store-density-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-08T13:00:49Z,SUCCESSFUL,https://stats47.jp/blog/convenience-store-density-map,https://stats47.jp/blog/convenience-store-density-map,MOBILE,2
https://stats47.jp/blog/manufacturing-aichi-dominance,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-13T02:36:00Z,SUCCESSFUL,https://stats47.jp/blog/manufacturing-aichi-dominance,https://stats47.jp/blog/manufacturing-aichi-dominance,MOBILE,0
https://stats47.jp/ranking/convenience-store-count-commercial,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-09T02:42:43Z,SUCCESSFUL,https://stats47.jp/ranking/convenience-store-count-commercial,,MOBILE,3
https://stats47.jp/blog/automotive-industry-transformation-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-08T08:22:42Z,SUCCESSFUL,https://stats47.jp/blog/automotive-industry-transformation-map,https://stats47.jp/blog/automotive-industry-transformation-map,MOBILE,2
https://stats47.jp/blog/foreign-residents-diversity-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-15T02:06:18Z,SUCCESSFUL,https://stats47.jp/blog/foreign-residents-diversity-map,https://stats47.jp/blog/foreign-residents-diversity-map,MOBILE,1
https://stats47.jp/blog/health-life-expectancy-structure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-08T03:14:27Z,SUCCESSFUL,https://stats47.jp/blog/health-life-expectancy-structure,https://stats47.jp/blog/health-life-expectancy-structure,MOBILE,2
https://stats47.jp/blog/noodle-consumption-prefecture-character,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-14T05:46:49Z,SUCCESSFUL,https://stats47.jp/blog/noodle-consumption-prefecture-character,https://stats47.jp/blog/noodle-consumption-prefecture-character,MOBILE,1
