url,verdict,coverageState,indexingState,robotsTxtState,lastCrawlTime,pageFetchState,googleCanonical,userCanonical,crawledAs,referringUrls
https://stats47.jp/ranking/natto-consumption-expenditure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T02:28:04Z,SUCCESSFUL,https://stats47.jp/ranking/natto-consumption-expenditure,,MOBILE,2
https://stats47.jp/ranking/avg-height-high-school-2nd-male,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T14:02:07Z,SUCCESSFUL,https://stats47.jp/ranking/avg-height-high-school-2nd-male,,MOBILE,5
https://stats47.jp/blog/avg-height-high-school-2nd-male,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T10:27:16Z,SUCCESSFUL,https://stats47.jp/blog/avg-height-high-school-2nd-male,https://stats47.jp/blog/avg-height-high-school-2nd-male,MOBILE,3
https://stats47.jp/blog/precipitation-snow-regional-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T16:13:01Z,SUCCESSFUL,https://stats47.jp/blog/precipitation-snow-regional-gap,https://stats47.jp/blog/precipitation-snow-regional-gap,MOBILE,1
https://stats47.jp/blog/local-government-debt-burden,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T08:15:03Z,SUCCESSFUL,https://stats47.jp/blog/local-government-debt-burden,https://stats47.jp/blog/local-government-debt-burden,MOBILE,1
https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-16T23:04:59Z,SUCCESSFUL,https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,MOBILE,2
https://stats47.jp/blog/bonito-catch-prefecture,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T20:46:50Z,SUCCESSFUL,https://stats47.jp/blog/bonito-catch-prefecture,https://stats47.jp/blog/bonito-catch-prefecture,MOBILE,1
https://stats47.jp/blog/convenience-store-density-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T22:07:38Z,SUCCESSFUL,https://stats47.jp/blog/convenience-store-density-map,https://stats47.jp/blog/convenience-store-density-map,MOBILE,2
https://stats47.jp/blog/manufacturing-aichi-dominance,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-13T02:36:00Z,SUCCESSFUL,https://stats47.jp/blog/manufacturing-aichi-dominance,https://stats47.jp/blog/manufacturing-aichi-dominance,MOBILE,1
https://stats47.jp/ranking/convenience-store-count-commercial,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-09T02:42:43Z,SUCCESSFUL,https://stats47.jp/ranking/convenience-store-count-commercial,,MOBILE,3
https://stats47.jp/blog/automotive-industry-transformation-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-16T07:40:39Z,SUCCESSFUL,https://stats47.jp/blog/automotive-industry-transformation-map,https://stats47.jp/blog/automotive-industry-transformation-map,MOBILE,2
https://stats47.jp/blog/foreign-residents-diversity-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T01:07:02Z,SUCCESSFUL,https://stats47.jp/blog/foreign-residents-diversity-map,https://stats47.jp/blog/foreign-residents-diversity-map,MOBILE,1
https://stats47.jp/blog/health-life-expectancy-structure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T11:17:24Z,SUCCESSFUL,https://stats47.jp/blog/health-life-expectancy-structure,https://stats47.jp/blog/health-life-expectancy-structure,MOBILE,2
https://stats47.jp/blog/noodle-consumption-prefecture-character,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T23:52:31Z,SUCCESSFUL,https://stats47.jp/blog/noodle-consumption-prefecture-character,https://stats47.jp/blog/noodle-consumption-prefecture-character,MOBILE,1
https://stats47.jp/blog/livable-prefecture-composite-ranking,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T13:14:10Z,SUCCESSFUL,https://stats47.jp/blog/livable-prefecture-composite-ranking,https://stats47.jp/blog/livable-prefecture-composite-ranking,MOBILE,2
https://stats47.jp/blog/manufacturing-productivity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T05:52:55Z,SUCCESSFUL,https://stats47.jp/blog/manufacturing-productivity,https://stats47.jp/blog/manufacturing-productivity,MOBILE,1
https://stats47.jp/blog/temperature-extremes-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T01:19:26Z,SUCCESSFUL,https://stats47.jp/blog/temperature-extremes-map,https://stats47.jp/blog/temperature-extremes-map,MOBILE,1
https://stats47.jp/blog/chicken-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T07:10:55Z,SUCCESSFUL,https://stats47.jp/blog/chicken-consumption-quantity,https://stats47.jp/blog/chicken-consumption-quantity,MOBILE,0
https://stats47.jp/blog/prefectural-income-gdp-ranking,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T20:19:34Z,SUCCESSFUL,https://stats47.jp/blog/prefectural-income-gdp-ranking,https://stats47.jp/blog/prefectural-income-gdp-ranking,MOBILE,3
https://stats47.jp/blog/distinctive-place-name-kanji-by-prefecture,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T11:36:26Z,SUCCESSFUL,https://stats47.jp/blog/distinctive-place-name-kanji-by-prefecture,https://stats47.jp/blog/distinctive-place-name-kanji-by-prefecture,MOBILE,3
https://stats47.jp/blog/habitable-area-land-use,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-16T07:31:11Z,SUCCESSFUL,https://stats47.jp/blog/habitable-area-land-use,https://stats47.jp/blog/habitable-area-land-use,MOBILE,1
https://stats47.jp/blog/childcare-friendly-prefecture-ranking,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T02:54:04Z,SUCCESSFUL,https://stats47.jp/blog/childcare-friendly-prefecture-ranking,https://stats47.jp/blog/childcare-friendly-prefecture-ranking,MOBILE,2
https://stats47.jp/ranking/pork-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T14:18:30Z,SUCCESSFUL,https://stats47.jp/ranking/pork-consumption-quantity,,MOBILE,2
https://stats47.jp/survey/census,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-16T23:13:00Z,SUCCESSFUL,https://stats47.jp/survey/census,https://stats47.jp/survey/census,MOBILE,4
https://stats47.jp/blog/high-school-teacher-salary-prefecture-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T00:31:11Z,SUCCESSFUL,https://stats47.jp/blog/high-school-teacher-salary-prefecture-gap,https://stats47.jp/blog/high-school-teacher-salary-prefecture-gap,MOBILE,2
https://stats47.jp/blog/alcohol-prefecture-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T19:39:22Z,SUCCESSFUL,https://stats47.jp/blog/alcohol-prefecture-map,https://stats47.jp/blog/alcohol-prefecture-map,MOBILE,1
https://stats47.jp/ranking/icecream-consumption-expenditure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T18:35:17Z,SUCCESSFUL,https://stats47.jp/ranking/icecream-consumption-expenditure,,MOBILE,3
https://stats47.jp/ranking/rice-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-09T06:15:28Z,SUCCESSFUL,https://stats47.jp/ranking/rice-consumption-quantity,,MOBILE,3
https://stats47.jp/blog/fertility-rate-prefecture-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-10T06:14:24Z,SUCCESSFUL,https://stats47.jp/blog/fertility-rate-prefecture-gap,https://stats47.jp/blog/fertility-rate-prefecture-gap,MOBILE,1
https://stats47.jp/blog/population-density-urbanization,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T11:34:41Z,SUCCESSFUL,https://stats47.jp/blog/population-density-urbanization,https://stats47.jp/blog/population-density-urbanization,MOBILE,1
https://stats47.jp/blog/rice-consumption-quantity-ranking,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-07T21:04:27Z,SUCCESSFUL,https://stats47.jp/blog/rice-consumption-quantity-ranking,https://stats47.jp/blog/rice-consumption-quantity-ranking,MOBILE,1
https://stats47.jp/themes/aging-society,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T10:55:31Z,SUCCESSFUL,https://stats47.jp/themes/aging-society,https://stats47.jp/themes/aging-society,MOBILE,3
https://stats47.jp/blog/konbu-consumption-prefecture-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T05:52:22Z,SUCCESSFUL,https://stats47.jp/blog/konbu-consumption-prefecture-gap,https://stats47.jp/blog/konbu-consumption-prefecture-gap,MOBILE,2
https://stats47.jp/blog/fiscal-self-reliance-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T13:33:32Z,SUCCESSFUL,https://stats47.jp/blog/fiscal-self-reliance-gap,https://stats47.jp/blog/fiscal-self-reliance-gap,MOBILE,1
https://stats47.jp/ranking/tuna-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-18T10:37:52Z,SUCCESSFUL,https://stats47.jp/ranking/tuna-consumption-quantity,,MOBILE,2
https://stats47.jp/ranking/beef-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T12:36:16Z,SUCCESSFUL,https://stats47.jp/ranking/beef-consumption-quantity,,MOBILE,4
https://stats47.jp/ranking/pachinko-shop-density-per-10k,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-07T07:18:27Z,SUCCESSFUL,https://stats47.jp/ranking/pachinko-shop-density-per-10k,,MOBILE,1
https://stats47.jp/blog/aging-solo-living-crisis,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-17T13:03:16Z,SUCCESSFUL,https://stats47.jp/blog/aging-solo-living-crisis,https://stats47.jp/blog/aging-solo-living-crisis,MOBILE,1
