url,verdict,coverageState,indexingState,robotsTxtState,lastCrawlTime,pageFetchState,googleCanonical,userCanonical,crawledAs,referringUrls
https://stats47.jp/blog/health-life-expectancy-structure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-15T21:03:55Z,SUCCESSFUL,https://stats47.jp/blog/health-life-expectancy-structure,https://stats47.jp/blog/health-life-expectancy-structure,MOBILE,1
https://stats47.jp/socialsecurity/medical-facilities/ranking/general-hospital-bed-occupancy-rate,NEUTRAL,クロール済み - インデックス未登録,INDEXING_ALLOWED,ALLOWED,2025-11-30T11:46:52Z,SUCCESSFUL,https://stats47.jp/socialsecurity/medical-facilities/ranking/general-hospital-bed-occupancy-rate,,MOBILE,1
https://stats47.jp/blog/price-index-high-low-prefecture,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-18T06:46:25Z,SUCCESSFUL,https://stats47.jp/blog/price-index-high-low-prefecture,https://stats47.jp/blog/price-index-high-low-prefecture,MOBILE,0
https://stats47.jp/blog/university-advancement-capacity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-23T21:05:43Z,SUCCESSFUL,https://stats47.jp/blog/university-advancement-capacity,https://stats47.jp/blog/university-advancement-capacity,MOBILE,0
https://stats47.jp/blog/temperature-extremes-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-16T15:48:22Z,SUCCESSFUL,https://stats47.jp/blog/temperature-extremes-map,https://stats47.jp/blog/temperature-extremes-map,MOBILE,0
https://stats47.jp/blog/park-green-space-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-03-29T02:17:11Z,SUCCESSFUL,https://stats47.jp/blog/park-green-space-gap,https://stats47.jp/blog/park-green-space-gap,MOBILE,0
https://stats47.jp/blog/consumer-price-regional-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-14T02:22:54Z,SUCCESSFUL,https://stats47.jp/blog/consumer-price-regional-gap,https://stats47.jp/blog/consumer-price-regional-gap,MOBILE,0
https://stats47.jp/blog/child-height-regional-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-13T19:45:19Z,SUCCESSFUL,https://stats47.jp/blog/child-height-regional-gap,https://stats47.jp/blog/child-height-regional-gap,MOBILE,0
https://stats47.jp/blog/manufacturing-aichi-dominance,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-09T09:05:05Z,SUCCESSFUL,https://stats47.jp/blog/manufacturing-aichi-dominance,https://stats47.jp/blog/manufacturing-aichi-dominance,MOBILE,0
https://stats47.jp/blog/automotive-industry-transformation-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-12T05:03:56Z,SUCCESSFUL,https://stats47.jp/blog/automotive-industry-transformation-map,https://stats47.jp/blog/automotive-industry-transformation-map,MOBILE,1
https://stats47.jp/blog/marriage-divorce-okinawa,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-05T15:32:25Z,SUCCESSFUL,https://stats47.jp/blog/marriage-divorce-okinawa,https://stats47.jp/blog/marriage-divorce-okinawa,MOBILE,0
https://stats47.jp/blog/unemployment-structure,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-18T20:51:53Z,SUCCESSFUL,https://stats47.jp/blog/unemployment-structure,https://stats47.jp/blog/unemployment-structure,MOBILE,0
https://stats47.jp/ranking/pasta-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-23T22:50:22Z,SUCCESSFUL,https://stats47.jp/ranking/pasta-consumption-quantity,https://stats47.jp/ranking/pasta-consumption-quantity,MOBILE,0
https://stats47.jp/blog/population-density-urbanization,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-20T15:48:30Z,SUCCESSFUL,https://stats47.jp/blog/population-density-urbanization,https://stats47.jp/blog/population-density-urbanization,MOBILE,0
https://stats47.jp/blog/fertility-rate-prefecture-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-14T02:21:11Z,SUCCESSFUL,https://stats47.jp/blog/fertility-rate-prefecture-gap,https://stats47.jp/blog/fertility-rate-prefecture-gap,MOBILE,0
https://stats47.jp/blog/engel-coefficient-prefecture-ranking,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-03-30T07:39:10Z,SUCCESSFUL,https://stats47.jp/blog/engel-coefficient-prefecture-ranking,https://stats47.jp/blog/engel-coefficient-prefecture-ranking,MOBILE,0
https://stats47.jp/ranking/konbu-consumption-quantity,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-16T23:34:35Z,SUCCESSFUL,https://stats47.jp/ranking/konbu-consumption-quantity,https://stats47.jp/ranking/konbu-consumption-quantity,MOBILE,0
https://stats47.jp/blog/convenience-store-density-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-20T04:52:43Z,SUCCESSFUL,https://stats47.jp/blog/convenience-store-density-map,https://stats47.jp/blog/convenience-store-density-map,MOBILE,0
https://stats47.jp/blog/foreign-residents-diversity-map,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-09T18:50:09Z,SUCCESSFUL,https://stats47.jp/blog/foreign-residents-diversity-map,https://stats47.jp/blog/foreign-residents-diversity-map,MOBILE,0
https://stats47.jp/blog/per-capita-income-gap,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-04-14T14:59:44Z,SUCCESSFUL,https://stats47.jp/blog/per-capita-income-gap,https://stats47.jp/blog/per-capita-income-gap,MOBILE,0
