url,verdict,coverageState,indexingState,robotsTxtState,lastCrawlTime,pageFetchState,googleCanonical,userCanonical,crawledAs,referringUrls
https://stats47.jp/areas/15000/information-industry,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-23T22:52:29Z,SUCCESSFUL,https://stats47.jp/areas/15000/information-industry,,MOBILE,2
https://stats47.jp/ranking/community-building-volunteer-participation-rate-10plus,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-23T13:15:32Z,SUCCESSFUL,https://stats47.jp/ranking/community-building-volunteer-participation-rate-10plus,,MOBILE,2
https://stats47.jp/areas/45000/information-industry,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-19T05:34:51Z,SUCCESSFUL,https://stats47.jp/areas/45000/information-industry,,MOBILE,2
https://stats47.jp/ranking/raw-milk-production,NEUTRAL,クロール済み - インデックス未登録,INDEXING_STATE_UNSPECIFIED,ALLOWED,2026-09-11T20:53:12Z,SUCCESSFUL,,,MOBILE,2
https://stats47.jp/ranking/construction-employed-age30to54,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-16T03:18:39Z,SUCCESSFUL,https://stats47.jp/ranking/construction-employed-age30to54,,MOBILE,2
https://stats47.jp/ranking/public-construction-contract-amount,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-16T07:16:16Z,SUCCESSFUL,https://stats47.jp/ranking/public-construction-contract-amount,,MOBILE,2
https://stats47.jp/ranking/public-construction-contract-count,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-23T20:49:35Z,SUCCESSFUL,https://stats47.jp/ranking/public-construction-contract-count,,MOBILE,2
https://stats47.jp/ranking/construction-employed-female,PASS,送信して登録されました,INDEXING_ALLOWED,ALLOWED,2026-09-23T02:50:41Z,SUCCESSFUL,https://stats47.jp/ranking/construction-employed-female,,MOBILE,2
https://stats47.jp/geo/population-land-price?pref=17&stage=overlap,NEUTRAL,代替ページ（適切な canonical タグあり）,INDEXING_ALLOWED,ALLOWED,2026-09-11T20:33:13Z,SUCCESSFUL,https://stats47.jp/geo/population-land-price,https://stats47.jp/geo/population-land-price,MOBILE,1
https://stats47.jp/ranking/construction-private-employees,NEUTRAL,クロール済み - インデックス未登録,INDEXING_STATE_UNSPECIFIED,ALLOWED,2026-09-11T20:25:52Z,SUCCESSFUL,,,MOBILE,1
