pagePath,screenPageViews,activeUsers,averageSessionDuration,engagementRate
/,1381,633,63.324953339498016,0.52047556142668427
/search,827,97,112.31220352941176,0.96638655462184875
/ranking,410,172,50.265186488888887,0.59444444444444444
/blog,331,176,56.864896821782175,0.34653465346534651
/areas,325,189,13.147344536458332,0.39583333333333331
/ranking/annual-sunshine-duration,257,149,277.44730242424242,0.81212121212121213
/blog/noodle-consumption-prefecture-character,220,182,90.1430781005025,0.35175879396984927
/themes,209,48,89.936261169491516,0.98305084745762716
/blog/health-life-expectancy-structure,203,169,105.91881227717391,0.67934782608695654
/category/economy,202,44,108.84566529166666,0.8125
/ranking/total-population,200,155,8.752786725,0.25
/ranking/beef-consumption-quantity,182,78,168.19981445454547,0.6262626262626263
/ranking/convenience-store-count-commercial,155,67,153.74141254945056,0.63736263736263732
/ranking/public-phone-count,150,109,205.91370661206898,0.69827586206896552
/blog/household-spending-prefecture-gap,148,93,133.75882805607478,0.719626168224299
/compare/landweather,141,88,10.117161920454546,0.35227272727272729
/areas/01000,124,121,1.0386745702479339,0.033057851239669422
/ranking/fiscal-strength-index-prefecture,116,51,81.021980792452837,0.94339622641509435
/blog/foreign-residents-diversity-map,112,84,206.70407479245284,0.60377358490566035
/category/population,112,35,67.233840657142864,1
/ranking/annual-clear-days,111,78,63.449925443037969,0.79746835443037978
/blog/farmland-crisis-abandoned-land,105,80,174.38653654455445,0.594059405940594
/blog/convenience-store-density-map,100,84,117.21886232291668,0.65625
/ranking/future-population-change-rate-2050,98,43,29.384204,1
/ranking/coffee-consumption-quantity,96,31,165.79746814705882,0.82352941176470584
/ranking/green-tea-consumption-expenditure,96,5,200.7215184375,0.5625
/blog/fiscal-self-reliance-gap,92,49,145.08998878181819,0.8
/areas/01000/population,91,91,1.8733039450549451,0
/gis-cross/migration-flow,90,55,75.706690431034488,0.48275862068965519
/ranking/car-purchase-consumption-expenditure,90,2,2098.352541,1
/ranking/real-disposable-income,90,63,141.36129274285713,0.6428571428571429
/ranking/other-liquor-consumption-expenditure,88,1,992.94687,1
/ranking/icecream-consumption-expenditure,87,21,265.4408790384615,0.57692307692307687
/blog/livable-prefecture-composite-ranking,86,69,216.02231249333335,0.89333333333333331
/areas/01000/economy,85,91,1.1572514835164835,0
/blog/temperature-extremes-map,85,64,90.301666575342466,0.69863013698630139
/category/commercial,85,24,75.969723240000008,0.96
/category/landweather,85,22,66.848563772727275,0.95454545454545459
/ranking/total-fertility-rate,84,46,101.58608872549019,0.66666666666666663
/blog/marriage-unmarried-crisis,80,48,313.98217379629631,0.79629629629629628
/ranking/consumption-expenditure-multi-person-households-per-month,77,42,43.670959042553186,0.80851063829787229
/survey/kakei-chousa,77,37,47.25071365,0.7
/blog/semiconductor-electronics-regional-map,76,40,236.90755171428574,0.69387755102040816
/blog/sports-urban-paradox,75,36,150.69975197959184,0.5714285714285714
/ranking/pork-consumption-quantity,75,20,238.8351134375,0.6875
/themes/population-dynamics,75,29,54.781439972972976,0.67567567567567566
/category/population/compare,73,52,7.4311172307692308,0.15384615384615385
/ranking/natto-consumption-expenditure,71,38,77.817510243902447,0.51219512195121952
/ranking/wheat-flour-consumption-quantity,70,10,490.0315944,0.8666666666666667
/ranking/mayonnaise-consumption-expenditure,69,57,73.417816266666676,0.46666666666666667
/ranking/pickled-plum-consumption-quantity,67,16,235.46838443750002,0.9375
/areas/29000,65,5,182.9515224,1
/category/laborwage,64,21,21.086840954545455,1
/ranking/fresh-udon-soba-consumption-quantity,64,45,68.60537835416666,0.6875
/blog/local-government-debt-burden,61,46,138.61453175,0.76923076923076927
/ranking/annual-precipitation,61,35,301.89942671111112,0.71111111111111114
/ranking/sports-spectating-consumption-expenditure,57,20,184.2673163181818,0.63636363636363635
/ranking/starting-salary-highschool,57,25,100.03383592592591,0.88888888888888884
/ranking/pasta-consumption-quantity,56,12,212.84640483333331,0.66666666666666663
/ranking/onion-consumption-quantity,55,5,123.77127316666667,0.66666666666666663
/ranking/strawberry-consumption-quantity,55,4,247.814945,0.75
/category/tourism,54,9,67.771380444444446,1
/ranking/chicken-consumption-quantity,54,24,89.16650576,0.76
/ranking/miso-consumption-quantity,54,14,98.083475749999991,0.8125
/blog/childcare-friendly-prefecture-ranking,53,35,160.46205923684212,0.76315789473684215
/ranking/agricultural-output,53,25,129.12739864285714,0.7857142857142857
/ranking/vinegar-consumption-quantity,53,6,506.44086957142861,0.7142857142857143
/themes/tourism,53,17,124.50520858823529,0.94117647058823528
/ranking/tomato-consumption-quantity,52,11,246.39808146666667,0.66666666666666663
/ranking/tuna-consumption-quantity,52,26,188.70296817857144,0.6428571428571429
/about,49,22,25.166721285714289,0.8928571428571429
/blog/suicide-rate-aging-nexus,49,38,136.32735808888887,0.68888888888888888
