pagePath,screenPageViews,activeUsers,averageSessionDuration,engagementRate
/,1128,408,95.06047773628319,0.73805309734513269
/search,969,89,189.12318882242991,0.94392523364485981
/municipalities/ranking/manufacturing-shipment-amount,928,113,139.30698791156462,0.63945578231292521
/blog/local-government-debt-burden,834,578,118.00213605929487,0.75961538461538458
/category/economy,673,89,168.63162814018693,0.92523364485981308
/ranking,626,200,57.412595513636361,0.87727272727272732
/blog/noodle-consumption-prefecture-character,610,469,103.5801481508704,0.6499032882011605
/ranking/rice-consumption-quantity,509,152,160.39427685964912,0.74269005847953218
/areas,475,148,31.76293811764706,0.98692810457516345
/ranking/convenience-store-count-commercial,370,163,220.18252981909546,0.73366834170854267
/blog/household-spending-prefecture-gap,368,247,96.693915886363627,0.8257575757575758
/blog/childcare-friendly-prefecture-ranking,357,299,101.35000779375,0.796875
/blog/health-life-expectancy-structure,356,267,100.77259131986531,0.75084175084175087
/ranking/avg-height-high-school-2nd-male,356,259,69.225374087108008,0.67247386759581884
/ranking/natto-consumption-expenditure,334,231,47.894927097276266,0.71984435797665369
/ranking/annual-sunshine-duration,328,206,138.52337186554624,0.68907563025210083
/blog/foreign-residents-diversity-map,294,249,74.377585952205877,0.52573529411764708
/blog/automotive-industry-transformation-map,291,211,182.0448773295019,0.64367816091954022
/ranking/owner-occupied-housing-ratio,282,222,147.73475194488191,0.75984251968503935
/blog/livable-prefecture-composite-ranking,279,233,105.1724784534413,0.70445344129554655
/municipalities,268,83,38.0672506,0.9882352941176471
/blog,267,51,76.141015508196716,0.96721311475409832
/category/population,265,54,112.61764082539682,0.95238095238095233
/blog/bonito-catch-prefecture,261,113,155.67558391666668,0.53787878787878785
/themes,257,70,41.325900342465751,0.9726027397260274
/blog/rice-harvest-volume-prefecture-gap,232,130,240.53135331137725,0.6706586826347305
/ranking/icecream-consumption-expenditure,232,127,134.12704209271524,0.63576158940397354
/ranking/beef-consumption-quantity,231,69,195.05662426923075,0.76923076923076927
/category/educationsports,221,39,99.296110744680846,0.91489361702127658
/category/landweather,211,44,91.562219416666665,0.97916666666666663
/themes/population-dynamics,209,35,33.644894216216215,0.81081081081081086
/blog/convenience-store-density-map,208,166,80.2264663388889,0.63888888888888884
/ranking/tuna-consumption-quantity,204,84,138.79219862765959,0.73404255319148937
/category/laborwage,193,34,112.877493,1
/ranking/dual-income-household-ratio,192,101,111.18057638016529,0.6776859504132231
/blog/konbu-consumption-prefecture-gap,190,86,212.15856026845637,0.51006711409395977
/ranking/engel-coefficient,174,46,165.5687498,0.75
/blog/chicken-consumption-quantity,169,131,150.29974948611112,0.72222222222222221
/ranking/cup-noodles-consumption-expenditure,162,110,132.20650120833335,0.725
/municipalities/ranking/death-count,161,2,2006.580008,1
/ranking/real-disposable-income,161,92,138.40657666037737,0.76415094339622647
/ranking/consumption-expenditure-multi-person-households-per-month,158,71,120.58452203797468,0.87341772151898733
/geo,155,39,37.41488718181818,0.93181818181818177
/blog/rice-consumption-quantity-ranking,150,84,178.52217994186046,0.84883720930232553
/ranking/national-treasury-disbursement-prefecture,145,77,110.29145896551724,0.75862068965517238
/ranking/local-debt-current-ratio,143,63,58.25089309375,0.984375
/blog/alcohol-prefecture-map,142,108,180.05961638805971,0.64179104477611937
/blog/local-tax-revenue-gap,142,89,167.06021863809525,0.76190476190476186
/ranking/pork-consumption-quantity,138,49,139.28822219354839,0.67741935483870963
/ranking/coffee-consumption-quantity,137,51,161.81755465517239,0.68965517241379315
/ranking/local-allocation-tax-prefecture,133,84,86.9697618988764,0.7303370786516854
/ranking/cake-consumption-expenditure,132,53,83.997330122807014,0.68421052631578949
/municipalities/ranking/births,131,5,288.614033,0.6
/blog/farmland-crisis-abandoned-land,130,91,118.35378833898305,0.69491525423728817
/ranking/fresh-udon-soba-consumption-quantity,129,43,174.56628589583332,0.91666666666666663
/blog/precipitation-snow-regional-gap,122,93,62.49962898095238,0.6
/ranking/treatment-rate-hypertension-outpatient,121,38,158.27866616666665,0.72916666666666663
/blog/assembly-answer-chatgpt-5steps,119,78,141.20774698039216,0.70588235294117652
/ranking/chicken-consumption-quantity,118,35,199.675245627907,0.86046511627906974
/ranking/konbu-consumption-expenditure,116,13,225.20123203225805,0.67741935483870963
/ranking/instant-noodles-consumption-quantity,113,58,76.187578123076932,0.76923076923076927
/blog/engel-coefficient-prefecture-ranking,112,83,139.08674265217391,0.77173913043478259
