pagePath,screenPageViews,activeUsers,averageSessionDuration,engagementRate
/,1229,693,65.3245106622276,0.44673123486682809
/blog/noodle-consumption-prefecture-character,1144,973,69.217413435872714,0.28736740597878496
/blog/local-government-debt-burden,823,580,129.38548371428573,0.8035714285714286
/ranking/natto-consumption-expenditure,713,441,175.4599051489362,0.66808510638297869
/ranking/total-population,664,642,8.5709345354938264,0.026234567901234566
/search,582,87,178.44848364035087,0.96491228070175439
/category/economy,568,78,110.74693567441859,0.97674418604651159
/areas,474,184,15.83132919587629,0.67010309278350511
/ranking,468,205,38.767448807511741,0.68544600938967137
/ranking/convenience-store-count-commercial,399,184,187.10158306818181,0.6863636363636364
/category/population,339,205,30.615817815165876,0.22274881516587677
/ranking/avg-height-high-school-2nd-male,327,267,84.680916427586212,0.70344827586206893
/areas/01000,289,317,5.4022408777429467,0.050156739811912224
/ranking/annual-sunshine-duration,281,161,149.81465175520833,0.71354166666666663
/ranking/beef-consumption-quantity,281,65,65.473781861111121,0.79166666666666663
/blog/childcare-friendly-prefecture-ranking,278,229,133.9519913870968,0.77822580645161288
/themes/local-finance,263,44,221.80524730434786,0.782608695652174
/ranking/owner-occupied-housing-ratio,245,207,139.08097463362068,0.771551724137931
/blog/household-spending-prefecture-gap,244,164,117.62491347540983,0.8306010928961749
/category/educationsports,239,40,165.23673394230767,0.92307692307692313
/ranking/voluntary-car-insurance-rate-bodily-injury,237,185,77.814503159793816,0.70618556701030932
/ranking/pork-consumption-quantity,233,99,190.69979879646019,0.77876106194690264
/blog/automotive-industry-transformation-map,223,156,180.91225652284263,0.65989847715736039
/blog/health-life-expectancy-structure,219,166,97.576000472222219,0.77777777777777779
/ranking/rice-consumption-quantity,217,93,125.28714592156862,0.696078431372549
/blog,214,109,17.757640815789475,0.42105263157894735
/municipalities/ranking/manufacturing-shipment-amount,201,17,94.256305636363635,0.63636363636363635
/blog/convenience-store-density-map,199,161,73.131194275862072,0.62068965517241381
/ranking/icecream-consumption-expenditure,196,115,124.94215528169016,0.59154929577464788
/blog/livable-prefecture-composite-ranking,192,167,129.40492052840909,0.85227272727272729
/category/landweather,183,40,91.419421595238092,0.97619047619047616
/ranking/real-public-debt-service-ratio,180,126,81.092382872180451,0.88721804511278191
/ranking/real-disposable-income,162,95,121.94684101869159,0.7009345794392523
/ranking/local-debt-current-ratio,148,73,53.14774676,0.94666666666666666
/ranking/grilled-eel-consumption-expenditure,141,86,95.771461577777785,0.65555555555555556
/themes/population-dynamics,140,109,6.0333742920353979,0.20353982300884957
/ranking/dual-income-household-ratio,137,80,105.06008375531914,0.74468085106382975
/ranking/local-allocation-tax-prefecture,132,64,131.49015598507464,0.71641791044776115
/blog/konbu-consumption-prefecture-gap,130,103,96.034617576271188,0.5847457627118644
/ranking/coffee-consumption-quantity,129,47,109.74223196363637,0.76363636363636367
/ranking/consumption-expenditure-multi-person-households-per-month,126,51,111.54411526785715,0.8928571428571429
/ranking/future-burden-ratio,125,61,140.25454842857141,0.90476190476190477
/themes,124,42,25.694167209302325,0.97674418604651159
/ranking/fresh-udon-soba-consumption-quantity,118,35,130.35241305405407,0.81081081081081086
/blog/chicken-consumption-quantity,115,93,164.60737259615385,0.76923076923076927
/blog/foreign-residents-diversity-map,115,100,100.96030013333333,0.5714285714285714
/category/laborwage,115,24,818.76269465384621,1
/ranking/tuna-consumption-quantity,115,67,87.710757253333341,0.76
/ranking/treatment-rate-hypertension-outpatient,113,34,150.05398102083333,0.64583333333333337
/ranking/fiscal-strength-index-prefecture,112,61,83.118063238095246,0.82539682539682535
/blog/farmland-crisis-abandoned-land,109,76,136.48472010679612,0.70873786407766992
/blog/bonito-catch-prefecture,107,84,93.415206550000008,0.54
/blog/rice-harvest-volume-prefecture-gap,107,65,258.44111166216214,0.77027027027027029
/ranking/cup-noodles-consumption-expenditure,107,75,143.95645639759036,0.6506024096385542
/ranking/instant-noodles-consumption-quantity,102,51,70.124131372881351,0.79661016949152541
/ranking/annual-precipitation,101,41,225.39893865306124,0.79591836734693877
/ranking/cod-roe-consumption-expenditure,99,3,1543.3380443333333,0.66666666666666663
/ranking/engel-coefficient,97,28,3948.1045476764702,0.79411764705882348
/category/commercial,94,35,29.182028384615386,0.87179487179487181
/category/socialsecurity,94,21,98.083138833333336,0.83333333333333337
/ranking/miso-consumption-quantity,94,48,185.29973441509435,0.64150943396226412
/blog/local-tax-revenue-gap,93,60,137.61533999999997,0.77272727272727271
/blog/semiconductor-electronics-regional-map,93,61,173.6872738630137,0.76712328767123283
/municipalities,93,32,44.496842031250004,0.96875
/ranking/sports-spectating-consumption-expenditure,92,34,122.30300135714285,0.69047619047619047
/themes/healthcare,92,65,6.6030409076923071,0.12307692307692308
/ranking/habitable-area,86,51,221.42326621428569,0.6785714285714286
/ranking/apple-consumption-quantity,85,14,216.08400988888889,0.72222222222222221
/themes/aging-society,84,39,93.977091857142852,0.7142857142857143
/ranking/chicken-consumption-quantity,83,25,153.29757375,0.77777777777777779
/ranking/pickled-plum-consumption-quantity,82,52,67.85430625,0.65
/ranking/konbu-consumption-expenditure,81,15,311.93809527777779,0.83333333333333337
/themes/consumer-prices,81,26,80.125901333333331,0.62962962962962965
/blog/assembly-answer-chatgpt-5steps,80,68,155.38330017105264,0.82894736842105265
/ranking/hobby-participation-rate-video-games,80,6,1308.1739069999999,0.76470588235294112
/ranking/theft-offenses-recognized,79,13,84.233708785714285,0.7142857142857143
/category/administrativefinancial,77,25,50.189052120000007,0.84
/ranking/bread-consumption-expenditure,77,35,78.675024111111114,0.86111111111111116
/ranking/manufacturing-shipment-amount,77,50,164.8392867368421,0.7192982456140351
/ranking/deaths-lifestyle-diseases,75,11,215.17786700000002,0.69230769230769229
/blog/alcohol-prefecture-map,74,50,222.89007601428574,0.6428571428571429
/blog/food-spending-pattern,74,45,231.08734933333332,0.803921568627451
/ranking/dental-clinic-count,72,2,560.1734305,1
/ranking/cup-noodles-consumption-quantity,71,42,97.608533936170218,0.74468085106382975
/blog/aging-solo-living-crisis,70,53,165.86287023076923,0.7384615384615385
/blog/rice-consumption-quantity-ranking,69,43,184.59746818181819,0.84090909090909094
