pagePath,screenPageViews,activeUsers,averageSessionDuration,engagementRate
/,1335,810,50.649468181720437,0.36559139784946237
/blog/noodle-consumption-prefecture-character,1129,1035,53.226313194057568,0.20519962859795729
/search,906,80,204.09160068333333,0.975
/ranking/total-population,692,777,1.67561769044586,0.025477707006369428
/category/economy,569,54,221.64158448484847,0.96969696969696972
/ranking/convenience-store-count-commercial,527,206,250.46584913840832,0.68166089965397925
/blog,500,136,50.149077133802813,0.352112676056338
/areas,493,192,38.270520071090047,0.58767772511848337
/ranking,493,212,42.04877409375,0.5625
/category/population,387,326,4.4246091771771772,0.087087087087087081
/areas/01000,326,433,1.1340402781609196,0.043678160919540229
/ranking/natto-consumption-expenditure,308,127,106.46995709459459,0.722972972972973
/blog/local-government-debt-burden,301,210,109.53313785067873,0.82352941176470584
/blog/childcare-friendly-prefecture-ranking,258,206,136.25517549999998,0.74122807017543857
/ranking/annual-sunshine-duration,232,140,142.34306146153847,0.727810650887574
/ranking/avg-height-high-school-2nd-male,200,163,89.277044084745768,0.67796610169491522
/blog/convenience-store-density-map,196,152,152.08931805747127,0.6954022988505747
/blog/wheat-flour-consumption-prefecture,188,160,115.57250859195403,0.74137931034482762
/blog/livable-prefecture-composite-ranking,187,148,135.3645941242236,0.87577639751552794
/blog/household-spending-prefecture-gap,186,116,124.07929253906249,0.8125
/ranking/grilled-eel-consumption-expenditure,164,93,58.928610181818186,0.696969696969697
/ranking/fish-catch,156,24,747.1539184,0.83333333333333337
/ranking/consumption-expenditure-multi-person-households-per-month,147,53,95.182049054545459,0.8
/blog/automotive-industry-transformation-map,143,107,182.67455503007517,0.64661654135338342
/blog/health-life-expectancy-structure,137,111,130.85528847899158,0.81512605042016806
/ranking/icecream-consumption-expenditure,131,79,93.4168641,0.63
/category/educationsports,127,36,118.392961825,1
/themes/local-finance,124,35,98.650094555555555,0.80555555555555558
/ranking/beef-consumption-quantity,122,52,112.19115457142857,0.7678571428571429
/themes,120,28,44.110231875000004,0.9375
/survey/kakei-chousa,111,18,96.388373263157888,0.89473684210526316
/ranking/coffee-consumption-quantity,103,38,204.95871872093025,0.65116279069767447
/ranking/pork-consumption-quantity,101,30,257.40397967441862,0.79069767441860461
/ranking/cod-roe-consumption-expenditure,100,3,1799.6155453333333,1
/category/population/compare,99,96,1.0852213541666667,0.072916666666666671
/category/landweather,98,27,127.65753814705883,0.97058823529411764
/ranking/manufacturing-shipment-amount,93,41,122.34325556603774,0.81132075471698117
/ranking/miso-consumption-quantity,90,42,224.50597781132078,0.660377358490566
/ranking/peach-consumption-quantity,89,20,153.90962214285713,0.61904761904761907
/ranking/hobby-participation-rate-video-games,84,9,1145.2063923809524,0.80952380952380953
/blog/household-solo-vs-dualincome,83,46,320.66425811290327,0.66129032258064513
/blog/alcohol-prefecture-map,81,53,154.91538707575759,0.65151515151515149
/ranking/convenience-store-count-per-100k,79,25,100.22641139285714,1
/blog/engel-coefficient-prefecture-ranking,76,54,139.29358323809524,0.80952380952380953
/category/laborwage,76,22,190.66306104000003,0.92
/areas/22000,72,9,123.50923335714285,0.8571428571428571
/blog/bonito-catch-prefecture,72,52,172.54043842028986,0.52173913043478259
/ranking/annual-precipitation,71,48,132.56589532692308,0.80769230769230771
/ranking/wheat-flour-consumption-quantity,71,37,120.49845437209302,0.72093023255813948
/areas/47000,70,13,259.42673286666667,0.8666666666666667
/ranking/chicken-consumption-quantity,70,14,204.26902844444444,0.72222222222222221
/ranking/tuna-consumption-quantity,69,43,91.484194543478267,0.76086956521739135
/blog/food-spending-pattern,68,47,172.93384214285715,0.6964285714285714
/ranking/average-temperature,66,40,100.74354152941177,0.74509803921568629
/ranking/other-bread-consumption-quantity,66,11,74.751896230769233,0.53846153846153844
/ranking/sports-annual-participation-rate-10plus,65,14,155.54841451219514,0.36585365853658536
/themes/fishery-marine,65,29,47.184387272727271,0.66666666666666663
/ranking/habitable-area,64,40,217.80759125531918,0.63829787234042556
/blog/aging-solo-living-crisis,63,45,103.25679605555554,0.70370370370370372
/blog/semiconductor-electronics-regional-map,63,51,87.825189277777767,0.7592592592592593
/ranking/dual-income-household-ratio,62,42,125.34168110416668,0.8125
/blog/chicken-consumption-quantity,61,49,79.636924181818188,0.69090909090909092
/ranking/local-allocation-tax-prefecture,61,41,88.775320181818174,0.65909090909090906
/ranking/local-debt-current-ratio,61,25,105.83607924,0.96
/ranking/bread-consumption-expenditure,60,32,100.0904861025641,0.66666666666666663
/ranking/supplement-consumption-expenditure,60,2,1081.3099764444444,0.77777777777777779
/themes/consumer-prices,60,18,71.744661666666673,0.72222222222222221
/themes/healthcare,60,33,12.542027235294118,0.3235294117647059
/blog/avg-height-high-school-2nd-male,59,36,112.3181575,0.72
/ranking/traffic-accident-count-per-population,59,20,252.73966725000002,0.66666666666666663
/ranking/annual-clear-days,58,44,29.215715733333333,0.84444444444444444
/ranking/fiscal-strength-index-prefecture,58,38,65.209501093023249,0.86046511627906974
/blog/farmland-crisis-abandoned-land,57,40,125.158854,0.6
/blog/sports-urban-paradox,57,35,112.44164554545455,0.77272727272727271
/blog/temperature-extremes-map,57,44,153.39151357142856,0.63265306122448983
/ranking/fresh-udon-soba-consumption-quantity,57,23,152.46552540000002,0.8
/ranking/convenience-store-count,55,18,81.2133584,0.85
/ranking/green-tea-consumption-quantity,55,22,264.09004954838707,0.93548387096774188
/ranking/real-disposable-income,55,38,149.24395185106383,0.63829787234042556
/ranking/sports-spectating-consumption-expenditure,54,18,169.074996,0.79166666666666663
/areas/24000,53,12,107.88903615384615,0.92307692307692313
/blog/household-structure-transformation,53,38,121.48709709090909,0.77272727272727271
/category/commercial,53,18,53.122413650000013,0.95
/ranking/agricultural-output,53,31,224.5553471470588,0.73529411764705888
/ranking/real-public-debt-service-ratio,53,34,78.125784511627913,0.7441860465116279
/ranking/white-bread-consumption-quantity,52,35,173.86244386486487,0.81081081081081086
/areas/31000,51,7,104.6286925,0.75
/ranking/cheese-consumption-quantity,50,17,176.178645375,0.625
/ranking/cup-noodles-consumption-quantity,49,30,147.77452961111109,0.66666666666666663
/ranking/dining-out-consumption-expenditure,49,31,114.5508338888889,0.63888888888888884
/ranking/rice-consumption-quantity,49,24,129.5275755,0.8
/ranking/table-salt-consumption-quantity,49,27,184.88874462857143,0.77142857142857146
/ranking/drinking-out-consumption-expenditure,48,11,103.82373981818182,0.81818181818181823
/ranking/konbu-consumption-quantity,48,7,223.66830277777777,1
/ranking/traffic-accident-count,48,12,173.24651388235293,0.70588235294117652
/ranking/mayonnaise-consumption-expenditure,47,27,401.1226989375,0.8125
/ranking/psychiatric-bed-count,47,34,78.867932147058823,0.70588235294117652
/ranking/traffic-accident-deaths-per-100k,47,6,188.55650883333337,0.83333333333333337
/areas/38000,46,7,179.81448766666665,0.77777777777777779
/blog/unmarried-rate-40years-crisis,46,39,80.045350068181818,0.65909090909090906
/ranking/library-count-per-million,46,13,127.24539784615385,1
/ranking/swimming-pool-public,46,17,113.52325792592593,0.66666666666666663
/themes/population-dynamics,46,26,24.916492482758624,0.62068965517241381
/blog/konbu-consumption-prefecture-gap,45,34,137.1707122857143,0.8571428571428571
/ranking/railway-station-count,45,21,7373.6544485666664,0.6333333333333333
/blog/local-tax-revenue-gap,44,32,125.42578341666666,0.80555555555555558
