page,clicks,impressions,ctr,position
https://stats47.jp/blog/local-government-debt-burden,380,4254,0.0893,6.05
https://stats47.jp/blog/noodle-consumption-prefecture-character,321,2641,0.1215,4.35
https://stats47.jp/ranking/natto-consumption-expenditure,278,7247,0.0384,5.66
https://stats47.jp/ranking/avg-height-high-school-2nd-male,205,6656,0.0308,6.95
https://stats47.jp/blog/childcare-friendly-prefecture-ranking,202,1258,0.1606,4.38
https://stats47.jp/ranking/convenience-store-count-commercial,112,3385,0.0331,6.94
https://stats47.jp/blog/convenience-store-density-map,110,3466,0.0317,6.92
https://stats47.jp/blog/household-spending-prefecture-gap,107,857,0.1249,6.16
https://stats47.jp/blog/automotive-industry-transformation-map,95,2541,0.0374,5.99
https://stats47.jp/blog/konbu-consumption-prefecture-gap,75,1119,0.0670,5.29
https://stats47.jp/blog/foreign-residents-diversity-map,72,2547,0.0283,6.99
https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,65,2687,0.0242,7.62
https://stats47.jp/blog/chicken-consumption-quantity,64,1598,0.0401,6.40
https://stats47.jp/ranking/dual-income-household-ratio,60,952,0.0630,6.64
https://stats47.jp/blog/bonito-catch-prefecture,57,3480,0.0164,6.49
https://stats47.jp/ranking/rice-consumption-quantity,57,1081,0.0527,7.55
https://stats47.jp/ranking/cup-noodles-consumption-expenditure,53,620,0.0855,4.61
https://stats47.jp/ranking/icecream-consumption-expenditure,51,742,0.0687,7.54
https://stats47.jp/,49,817,0.0600,6.61
https://stats47.jp/ranking/grilled-eel-consumption-expenditure,44,1051,0.0419,5.52
https://stats47.jp/blog/livable-prefecture-composite-ranking,43,1617,0.0266,9.58
https://stats47.jp/blog/engel-coefficient-prefecture-ranking,42,406,0.1034,5.48
https://stats47.jp/ranking/pork-consumption-quantity,41,1502,0.0273,7.11
https://stats47.jp/ranking/real-disposable-income,41,679,0.0604,6.82
https://stats47.jp/blog/wheat-flour-consumption-prefecture,37,807,0.0458,5.86
https://stats47.jp/blog/assembly-answer-chatgpt-5steps,36,295,0.1220,6.15
https://stats47.jp/blog/semiconductor-electronics-regional-map,36,724,0.0497,6.20
https://stats47.jp/ranking/cut-flowers-consumption-expenditure,36,186,0.1935,4.43
https://stats47.jp/ranking/local-allocation-tax-prefecture,35,749,0.0467,6.01
https://stats47.jp/blog/farmland-crisis-abandoned-land,33,729,0.0453,6.72
https://stats47.jp/blog/local-tax-revenue-gap,33,883,0.0374,7.22
https://stats47.jp/blog/sports-urban-paradox,33,760,0.0434,7.86
https://stats47.jp/blog/high-school-teacher-salary-prefecture-gap,31,1356,0.0229,12.05
https://stats47.jp/blog/precipitation-snow-regional-gap,31,3033,0.0102,7.54
https://stats47.jp/ranking/pickled-plum-consumption-quantity,30,228,0.1316,4.26
