page,clicks,impressions,ctr,position
https://stats47.jp/blog/noodle-consumption-prefecture-character,73,1650,0.0442,6.34
https://stats47.jp/blog/household-spending-prefecture-gap,66,858,0.0769,7.80
https://stats47.jp/blog/convenience-store-density-map,51,1369,0.0373,8.02
https://stats47.jp/blog/childcare-friendly-prefecture-ranking,49,857,0.0572,6.69
https://stats47.jp/blog/local-government-debt-burden,44,803,0.0548,6.94
https://stats47.jp/blog/farmland-crisis-abandoned-land,43,437,0.0984,6.67
https://stats47.jp/ranking/mayonnaise-consumption-expenditure,41,537,0.0764,6.61
https://stats47.jp/ranking/icecream-consumption-expenditure,36,529,0.0681,8.65
https://stats47.jp/blog/aging-solo-living-crisis,31,499,0.0621,7.35
https://stats47.jp/blog/automotive-industry-transformation-map,31,900,0.0344,6.42
https://stats47.jp/ranking/natto-consumption-expenditure,31,846,0.0366,8.35
https://stats47.jp/blog/health-life-expectancy-structure,29,1055,0.0275,9.30
https://stats47.jp/blog/semiconductor-electronics-regional-map,25,488,0.0512,6.42
https://stats47.jp/blog/sports-urban-paradox,25,634,0.0394,7.37
https://stats47.jp/ranking/pork-consumption-quantity,25,1727,0.0145,7.04
https://stats47.jp/,20,466,0.0429,5.87
https://stats47.jp/ranking/sports-spectating-consumption-expenditure,20,130,0.1538,5.98
https://stats47.jp/blog/chicken-consumption-prefecture-gap,19,306,0.0621,8.32
https://stats47.jp/ranking/pasta-consumption-quantity,19,373,0.0509,6.02
https://stats47.jp/ranking/pork-consumption-expenditure,18,290,0.0621,6.27
https://stats47.jp/ranking/cake-consumption-expenditure,17,179,0.0950,6.96
https://stats47.jp/ranking/chicken-consumption-quantity,17,438,0.0388,7.84
https://stats47.jp/ranking/vacant-housing-rate,16,7904,0.0020,8.93
https://stats47.jp/blog/assembly-answer-chatgpt-5steps,15,84,0.1786,7.96
https://stats47.jp/blog/prefectural-income-gdp-ranking,14,290,0.0483,8.63
https://stats47.jp/ranking/retail-store-count,14,166,0.0843,5.43
https://stats47.jp/blog/bonito-catch-prefecture,13,1176,0.0111,8.65
https://stats47.jp/blog/fresh-udon-soba-consumption-prefecture-gap,13,540,0.0241,7.14
https://stats47.jp/ranking/soba-udon-dining-consumption-expenditure,13,254,0.0512,7.30
https://stats47.jp/ranking/tuna-consumption-quantity,13,462,0.0281,7.78
https://stats47.jp/blog/engel-coefficient-prefecture-ranking,12,125,0.0960,6.70
https://stats47.jp/ranking/consumption-expenditure-multi-person-households-per-month,12,365,0.0329,6.79
https://stats47.jp/ranking/banana-consumption-quantity,11,234,0.0470,7.66
https://stats47.jp/ranking/tomato-consumption-quantity,11,124,0.0887,7.69
https://stats47.jp/blog/sunshine-pacific-vs-nihonkai,10,706,0.0142,8.42
https://stats47.jp/blog/precipitation-snow-regional-gap,9,838,0.0107,10.36
https://stats47.jp/ranking/beef-consumption-quantity,9,358,0.0251,8.14
https://stats47.jp/ranking/cod-roe-consumption-quantity,9,188,0.0479,6.89
https://stats47.jp/ranking/garbage-total-output,9,354,0.0254,8.79
https://stats47.jp/ranking/paved-road-total-length,9,167,0.0539,8.31
https://stats47.jp/ranking/tissue-paper-consumption-expenditure,9,189,0.0476,5.48
https://stats47.jp/blog/fiscal-self-reliance-gap,8,450,0.0178,8.74
https://stats47.jp/blog/rice-harvest-volume-prefecture-gap,8,817,0.0098,8.43
https://stats47.jp/blog/sixth-industry-direct-sales,8,128,0.0625,7.37
https://stats47.jp/ranking/annual-sunshine-duration,8,195,0.0410,10.07
https://stats47.jp/ranking/convenience-store-sales-monthly,8,106,0.0755,6.39
https://stats47.jp/ranking/cup-noodles-consumption-expenditure,8,74,0.1081,6.78
https://stats47.jp/ranking/cut-flowers-consumption-expenditure,8,62,0.1290,6.29
https://stats47.jp/ranking/fresh-udon-soba-consumption-quantity,8,308,0.0260,9.31
https://stats47.jp/ranking/miso-consumption-quantity,8,129,0.0620,7.37
https://stats47.jp/ranking/retail-store-count-alt,8,114,0.0702,6.38
https://stats47.jp/blog/education-cost-per-child,7,88,0.0795,7.61
https://stats47.jp/blog/nursing-care-shortage-2040,7,217,0.0323,9.09
https://stats47.jp/ranking/abortion-rate,7,716,0.0098,5.43
https://stats47.jp/ranking/avg-height-high-school-2nd-male,7,371,0.0189,9.74
https://stats47.jp/ranking/convenience-store-count-commercial,7,199,0.0352,8.72
https://stats47.jp/ranking/gasoline-consumption-quantity,7,162,0.0432,7.52
https://stats47.jp/ranking/green-tea-consumption-quantity,7,208,0.0337,8.37
https://stats47.jp/ranking/school-teacher-annual-income,7,386,0.0181,16.77
https://stats47.jp/ranking/soy-sauce-consumption-expenditure,7,135,0.0519,7.61
https://stats47.jp/blog/habitable-area-land-use,6,1506,0.0040,8.74
https://stats47.jp/blog/population-density-urbanization,6,296,0.0203,8.00
https://stats47.jp/blog/university-advancement-capacity,6,245,0.0245,8.11
